"id","period","userperiod","round","instructions","byear","gender","race","ideo1","ideo2","ideo3","ideo4","ideo5","ideo6","ideo7","ideo8","ideo9","ideo10","sp","ideo_test","noise","ideology","ideology.noise","mg","group","group_id","prop1","prop2","prop3","offer","vote","vote_result","pd1","pd2","pd3","earnings","payment","pay_period","select_period","select_earn","payoffdictator","final_earnings","demand","comment","session","treatment","treat_inst","uni","type_student","startyear","degree","nationality","expts","t_expts","moveon","IP","client","seat"
8,30,6,4,NA,"1994","female","brown","-1","-2","0","-1","-2","2","2","2","0","0",8,"0",0.675180305261165,8,8.67518030526116,2,2.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,28,0,2,4.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," BSc Accounting and Management","United Kingdom","1","1",NA,"155.245.28.23","cl-17",NA
18,30,6,4,NA,"1993","female","brown","0","-2","-2","0","0","2","2","1","1","0",3,"0",0.372424024855718,3,3.37242402485572,2,2.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,8,3.5,14,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," LLB Law","United Kingdom","0","0",NA,"155.245.28.41","cl-1",NA
1,30,6,4,NA,"1996","female","black","2","-2","-2","-2","-1","2","2","1","-2","0",8,"1",-0.292995056323707,8,7.70700494367629,2,2.2,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,8,3,13.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," psychology BCs","United Kingdom","1","4",NA,"155.245.28.20","cl-14",NA
11,30,6,4,NA,"1996","female","brown","0","-1","0","-2","2","0","2","-2","-2","-1",5,"0",0.361355818295851,5,5.36135581829585,2,2.2,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,3,1.5,7,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," biological science","United Kingdom","1","3",NA,"155.245.28.13","cl-7",NA
14,30,6,4,NA,"1992","male","white","-2","1","0","1","-1","2","2","-2","-2","0",6,"0",-0.190944118378684,6,5.80905588162132,2,2.2,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,12,8,4.5,15,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","1",NA," MSc Computational Finance","Italy","1","2",NA,"155.245.28.10","cl-4",NA
2,30,6,4,NA,"1994","female","white","-2","-1","0","1","-1","2","1","1","-1","-1",4,"0",0.281848697876558,4,4.28184869787656,3,3.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,12,7,1,10.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," Business Management and Modern Languages","Germany","0","0",NA,"155.245.28.18","cl-12",NA
4,30,6,4,NA,"1995","female","white","-2","-1","0","-1","-2","2","2","2","0","0",4,"0",-0.00491957487538452,4,3.99508042512462,3,3.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,8,4,14.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," ba international relations and modern languages","France","1","4",NA,"155.245.28.9","cl-3",NA
15,30,6,4,NA,"1996","female","brown","1","-2","0","-1","-2","2","2","0","2","0",7,"-2",-0.0154257809743286,7,6.98457421902567,3,3.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,28,5,3.1,10.6,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," philosophy","United Kingdom","1","3",NA,"155.245.28.14","cl-8",NA
3,30,6,4,NA,"1990","female","white","-2","-2","1","2","-2","1","2","2","2","-1",2,"0",-0.198278750432655,2,1.80172124956734,3,3.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,28,3,4,9.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," LLB LAW","Cyprus","0","0",NA,"155.245.28.21","cl-15",NA
6,30,6,4,NA,"1996","female","brown","-2","0","0","0","0","2","2","1","0","0",5,"0",-0.441585065191612,5,4.55841493480839,3,3.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,2,11,2.8,16.3,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," Biological Sciences","Other","1","1",NA,"155.245.28.17","cl-11",NA
7,30,6,4,NA,"1993","female","white","-1","0","-1","-1","-2","2","1","1","0","0",4,"0",-0.173872472159564,4,3.82612752784044,3,3.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,2,3,3.1,8.6,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," BA ENGLISH LITERATURE","United Kingdom","1","3",NA,"155.245.28.15","cl-9",NA
10,31,6,5,NA,"1994","male","white","-1","-1","1","-1","-1","2","2","1","1","1",6,"0",-0.695905823493376,6,5.30409417650662,1,1.1,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,9,4,15.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," BA History","United Kingdom","1","1",NA,"155.245.28.16","cl-10",NA
12,31,6,5,NA,"1993","female","white","1","-2","1","0","-2","2","2","0","0","1",6,"2",-0.38308691023849,6,5.61691308976151,1,1.1,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,12,8.5,5,16,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," Economics&Politics","Bulgaria","1","3",NA,"155.245.28.12","cl-6",NA
17,31,6,5,NA,"1975","female","white","2","-2","2","0","-2","2","2","2","-1","-1",4,"-2",-0.128005488496274,4,3.87199451150373,1,1.1,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,17,7,1,10.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","1",NA," Language and Linguistics","Italy","1","10",NA,"155.245.28.22","cl-16",NA
9,31,6,5,NA,"1994","male","white","1","-2","2","-1","-2","2","0","1","2","0",5,"0",0.0759954643901437,5,5.07599546439014,1,1.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,18,5.9,1,9.4,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," Computer science","United Kingdom","1","1",NA,"155.245.28.24","cl-18",NA
13,31,6,5,NA,"1995","male","white","1","-1","0","0","1","2","1","-1","0","0",7,"-2",-0.0973220373503864,7,6.90267796264961,1,1.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,18,0.1,3,5.6,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," LLB English and French Law (with master)","France","0","0",NA,"155.245.28.19","cl-13",NA
16,31,6,5,NA,"1990","male","white","1","-1","-1","-1","-2","0","1","1","1","0",5,"0",0.415283364802599,5,5.4152833648026,1,1.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,47,8,4,14.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","1",NA," MSc Psychology Conversion course","Greece","1","2",NA,"155.245.28.25","Cl-19",NA
5,31,6,5,NA,"1992","female","white","2","-1","1","-1","-2","2","2","1","0","-1",3,"0",0.308467892324552,3,3.30846789232455,2,2.1,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,8,3.5,14,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","1",NA," Tropical Marine Biology","United Kingdom","1","2",NA,"155.245.28.8","cl-2",NA
8,31,6,5,NA,"1994","female","brown","-1","-2","0","-1","-2","2","2","2","0","0",8,"0",-0.231556901475415,8,7.76844309852459,2,2.1,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,28,0,2,4.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," BSc Accounting and Management","United Kingdom","1","1",NA,"155.245.28.23","cl-17",NA
18,31,6,5,NA,"1993","female","brown","0","-2","-2","0","0","2","2","1","1","0",3,"0",0.456061204103753,3,3.45606120410375,2,2.1,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,8,3.5,14,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," LLB Law","United Kingdom","0","0",NA,"155.245.28.41","cl-1",NA
1,31,6,5,NA,"1996","female","black","2","-2","-2","-2","-1","2","2","1","-2","0",8,"1",-0.174493095744401,8,7.8255069042556,2,2.2,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,8,3,13.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," psychology BCs","United Kingdom","1","4",NA,"155.245.28.20","cl-14",NA
11,31,6,5,NA,"1996","female","brown","0","-1","0","-2","2","0","2","-2","-2","-1",5,"0",-0.622863940242678,5,4.37713605975732,2,2.2,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,3,1.5,7,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," biological science","United Kingdom","1","3",NA,"155.245.28.13","cl-7",NA
14,31,6,5,NA,"1992","male","white","-2","1","0","1","-1","2","2","-2","-2","0",6,"0",-0.532035647472367,6,5.46796435252763,2,2.2,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,12,8,4.5,15,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","1",NA," MSc Computational Finance","Italy","1","2",NA,"155.245.28.10","cl-4",NA
2,31,6,5,NA,"1994","female","white","-2","-1","0","1","-1","2","1","1","-1","-1",4,"0",-0.23967044535093,4,3.76032955464907,3,3.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,12,7,1,10.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," Business Management and Modern Languages","Germany","0","0",NA,"155.245.28.18","cl-12",NA
4,31,6,5,NA,"1995","female","white","-2","-1","0","-1","-2","2","2","2","0","0",4,"0",0.00615274924784903,4,4.00615274924785,3,3.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,8,4,14.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," ba international relations and modern languages","France","1","4",NA,"155.245.28.9","cl-3",NA
15,31,6,5,NA,"1996","female","brown","1","-2","0","-1","-2","2","2","0","2","0",7,"-2",-0.629008013987914,7,6.37099198601209,3,3.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,28,5,3.1,10.6,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," philosophy","United Kingdom","1","3",NA,"155.245.28.14","cl-8",NA
3,31,6,5,NA,"1990","female","white","-2","-2","1","2","-2","1","2","2","2","-1",2,"0",0.430483686365187,2,2.43048368636519,3,3.2,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,28,3,4,9.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," LLB LAW","Cyprus","0","0",NA,"155.245.28.21","cl-15",NA
6,31,6,5,NA,"1996","female","brown","-2","0","0","0","0","2","2","1","0","0",5,"0",0.675616421131417,5,5.67561642113142,3,3.2,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,2,11,2.8,16.3,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," Biological Sciences","Other","1","1",NA,"155.245.28.17","cl-11",NA
7,31,6,5,NA,"1993","female","white","-1","0","-1","-1","-2","2","1","1","0","0",4,"0",0.057668844377622,4,4.05766884437762,3,3.2,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,2,3,3.1,8.6,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," BA ENGLISH LITERATURE","United Kingdom","1","3",NA,"155.245.28.15","cl-9",NA
9,32,7,1,NA,"1994","male","white","1","-2","2","-1","-2","2","0","1","2","0",5,"0",0.355835892446339,5,5.35583589244634,1,1.1,1,5.6,5.7,5.7,"prop_2","0","Accepted",NA,NA,NA,0,1,32,18,5.9,1,9.4,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," Computer science","United Kingdom","1","1","Next Negotiation","155.245.28.24","cl-18",NA
10,32,7,1,NA,"1994","male","white","-1","-1","1","-1","-1","2","2","1","1","1",6,"0",-0.654670310765505,6,5.34532968923449,1,1.1,2,0,10,7,"prop_2","1","Accepted",NA,NA,NA,10,1,32,7,9,4,15.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," BA History","United Kingdom","1","1","Next Negotiation","155.245.28.16","cl-10",NA
13,32,7,1,NA,"1995","male","white","1","-1","0","0","1","2","1","-1","0","0",7,"-2",-0.350528073590249,7,6.64947192640975,1,1.1,3,1,7,9,"prop_2","1","Accepted",NA,NA,NA,7,1,32,18,0.1,3,5.6,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," LLB English and French Law (with master)","France","0","0","Next Negotiation","155.245.28.19","cl-13",NA
12,32,7,1,NA,"1993","female","white","1","-2","1","0","-2","2","2","0","0","1",6,"2",0.647141781635582,6,6.64714178163558,1,1.2,1,10,7,0,"prop_1","1","Accepted",NA,NA,NA,10,1,32,12,8.5,5,16,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," Economics&Politics","Bulgaria","1","3","Next Negotiation","155.245.28.12","cl-6",NA
16,32,7,1,NA,"1990","male","white","1","-1","-1","-1","-2","0","1","1","1","0",5,"0",-0.321193320024759,5,4.67880667997524,1,1.2,2,8,8,1,"prop_1","1","Accepted",NA,NA,NA,7,1,32,47,8,4,14.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","1",NA," MSc Psychology Conversion course","Greece","1","2","Next Negotiation","155.245.28.25","Cl-19",NA
17,32,7,1,NA,"1975","female","white","2","-2","2","0","-2","2","2","2","-1","-1",4,"-2",-0.00169139606878166,4,3.99830860393122,1,1.2,3,5,5,7,"prop_1","0","Accepted",NA,NA,NA,0,1,32,17,7,1,10.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","1",NA," Language and Linguistics","Italy","1","10","Next Negotiation","155.245.28.22","cl-16",NA
5,32,7,1,NA,"1992","female","white","2","-1","1","-1","-2","2","2","1","0","-1",3,"0",-0.305112717067823,3,2.69488728293218,2,2.1,1,8,1,8,"prop_2","1","Accepted",NA,NA,NA,8,1,32,32,8,3.5,14,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","1",NA," Tropical Marine Biology","United Kingdom","1","2","Next Negotiation","155.245.28.8","cl-2",NA
8,32,7,1,NA,"1994","female","brown","-1","-2","0","-1","-2","2","2","2","0","0",8,"0",-0.491160616790876,8,7.50883938320912,2,2.1,2,8,9,0,"prop_2","1","Accepted",NA,NA,NA,9,1,32,28,0,2,4.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," BSc Accounting and Management","United Kingdom","1","1","Next Negotiation","155.245.28.23","cl-17",NA
18,32,7,1,NA,"1993","female","brown","0","-2","-2","0","0","2","2","1","1","0",3,"0",-0.0602033881470561,3,2.93979661185294,2,2.1,3,8,0,9,"prop_2","0","Accepted",NA,NA,NA,0,1,32,7,8,3.5,14,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," LLB Law","United Kingdom","0","0","Next Negotiation","155.245.28.41","cl-1",NA
1,32,7,1,NA,"1996","female","black","2","-2","-2","-2","-1","2","2","1","-2","0",8,"1",0.0840212802402676,8,8.08402128024027,2,2.2,1,7,3,7,"prop_1","1","Accepted",NA,NA,NA,7,1,32,37,8,3,13.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," psychology BCs","United Kingdom","1","4","Next Negotiation","155.245.28.20","cl-14",NA
11,32,7,1,NA,"1996","female","brown","0","-1","0","-2","2","0","2","-2","-2","-1",5,"0",0.20237738545984,5,5.20237738545984,2,2.2,2,6.4,10.5,0.1,"prop_1","1","Accepted",NA,NA,NA,3,1,32,32,3,1.5,7,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," biological science","United Kingdom","1","3","Next Negotiation","155.245.28.13","cl-7",NA
14,32,7,1,NA,"1992","male","white","-2","1","0","1","-1","2","2","-2","-2","0",6,"0",-0.278318727947772,6,5.72168127205223,2,2.2,3,0,7.5,9.5,"prop_1","1","Accepted",NA,NA,NA,7,1,32,12,8,4.5,15,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","1",NA," MSc Computational Finance","Italy","1","2","Next Negotiation","155.245.28.10","cl-4",NA
4,32,7,1,NA,"1995","female","white","-2","-1","0","-1","-2","2","2","2","0","0",4,"0",-0.373108876170591,4,3.62689112382941,3,3.1,1,8,4.5,4.5,"prop_1","1","Accepted",NA,NA,NA,8,1,32,32,8,4,14.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," ba international relations and modern languages","France","1","4","Next Negotiation","155.245.28.9","cl-3",NA
6,32,7,1,NA,"1996","female","brown","-2","0","0","0","0","2","2","1","0","0",5,"0",0.341258895723149,5,5.34125889572315,3,3.1,2,5.5,11,0.5,"prop_1","1","Accepted",NA,NA,NA,4.5,1,32,2,11,2.8,16.3,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," Biological Sciences","Other","1","1","Next Negotiation","155.245.28.17","cl-11",NA
7,32,7,1,NA,"1993","female","white","-1","0","-1","-1","-2","2","1","1","0","0",4,"0",0.279608665173873,4,4.27960866517387,3,3.1,3,5,5,7,"prop_1","1","Accepted",NA,NA,NA,4.5,1,32,2,3,3.1,8.6,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," BA ENGLISH LITERATURE","United Kingdom","1","3","Next Negotiation","155.245.28.15","cl-9",NA
2,32,7,1,NA,"1994","female","white","-2","-1","0","1","-1","2","1","1","-1","-1",4,"0",-0.303854176588356,4,3.69614582341164,3,3.2,1,6,5.5,5.5,"prop_3","0","Rejected",NA,NA,NA,0,NA,NA,12,7,1,10.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," Business Management and Modern Languages","Germany","0","0","Next Negotiation","155.245.28.18","cl-12",NA
3,32,7,1,NA,"1990","female","white","-2","-2","1","2","-2","1","2","2","2","-1",2,"0",0.139532361039892,2,2.13953236103989,3,3.2,2,2,14,1,"prop_3","0","Rejected",NA,NA,NA,0,NA,NA,28,3,4,9.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," LLB LAW","Cyprus","0","0","Next Negotiation","155.245.28.21","cl-15",NA
15,32,7,1,NA,"1996","female","brown","1","-2","0","-1","-2","2","2","0","2","0",7,"-2",0.223645232943818,7,7.22364523294382,3,3.2,3,7,2,8,"prop_3","1","Rejected",NA,NA,NA,0,NA,NA,28,5,3.1,10.6,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," philosophy","United Kingdom","1","3","Next Negotiation","155.245.28.14","cl-8",NA
9,33,7,2,NA,"1994","male","white","1","-2","2","-1","-2","2","0","1","2","0",5,"0",-0.385185336507857,5,4.61481466349214,1,1.1,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,18,5.9,1,9.4,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," Computer science","United Kingdom","1","1",NA,"155.245.28.24","cl-18",NA
10,33,7,2,NA,"1994","male","white","-1","-1","1","-1","-1","2","2","1","1","1",6,"0",0.372260104306042,6,6.37226010430604,1,1.1,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,9,4,15.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," BA History","United Kingdom","1","1",NA,"155.245.28.16","cl-10",NA
13,33,7,2,NA,"1995","male","white","1","-1","0","0","1","2","1","-1","0","0",7,"-2",-0.475315208453685,7,6.52468479154632,1,1.1,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,18,0.1,3,5.6,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," LLB English and French Law (with master)","France","0","0",NA,"155.245.28.19","cl-13",NA
12,33,7,2,NA,"1993","female","white","1","-2","1","0","-2","2","2","0","0","1",6,"2",0.503289233148098,6,6.5032892331481,1,1.2,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,12,8.5,5,16,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," Economics&Politics","Bulgaria","1","3",NA,"155.245.28.12","cl-6",NA
16,33,7,2,NA,"1990","male","white","1","-1","-1","-1","-2","0","1","1","1","0",5,"0",-0.487117981538177,5,4.51288201846182,1,1.2,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,47,8,4,14.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","1",NA," MSc Psychology Conversion course","Greece","1","2",NA,"155.245.28.25","Cl-19",NA
17,33,7,2,NA,"1975","female","white","2","-2","2","0","-2","2","2","2","-1","-1",4,"-2",-0.501589041948318,4,3.49841095805168,1,1.2,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,17,7,1,10.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","1",NA," Language and Linguistics","Italy","1","10",NA,"155.245.28.22","cl-16",NA
5,33,7,2,NA,"1992","female","white","2","-1","1","-1","-2","2","2","1","0","-1",3,"0",-0.0434284587856382,3,2.95657154121436,2,2.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,8,3.5,14,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","1",NA," Tropical Marine Biology","United Kingdom","1","2",NA,"155.245.28.8","cl-2",NA
8,33,7,2,NA,"1994","female","brown","-1","-2","0","-1","-2","2","2","2","0","0",8,"0",0.067256373912096,8,8.0672563739121,2,2.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,28,0,2,4.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," BSc Accounting and Management","United Kingdom","1","1",NA,"155.245.28.23","cl-17",NA
18,33,7,2,NA,"1993","female","brown","0","-2","-2","0","0","2","2","1","1","0",3,"0",0.526265577366576,3,3.52626557736658,2,2.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,8,3.5,14,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," LLB Law","United Kingdom","0","0",NA,"155.245.28.41","cl-1",NA
1,33,7,2,NA,"1996","female","black","2","-2","-2","-2","-1","2","2","1","-2","0",8,"1",-0.294891395699233,8,7.70510860430077,2,2.2,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,8,3,13.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," psychology BCs","United Kingdom","1","4",NA,"155.245.28.20","cl-14",NA
11,33,7,2,NA,"1996","female","brown","0","-1","0","-2","2","0","2","-2","-2","-1",5,"0",0.678114882111549,5,5.67811488211155,2,2.2,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,3,1.5,7,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," biological science","United Kingdom","1","3",NA,"155.245.28.13","cl-7",NA
14,33,7,2,NA,"1992","male","white","-2","1","0","1","-1","2","2","-2","-2","0",6,"0",0.577462980197742,6,6.57746298019774,2,2.2,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,12,8,4.5,15,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","1",NA," MSc Computational Finance","Italy","1","2",NA,"155.245.28.10","cl-4",NA
4,33,7,2,NA,"1995","female","white","-2","-1","0","-1","-2","2","2","2","0","0",4,"0",-0.485599524108693,4,3.51440047589131,3,3.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,8,4,14.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," ba international relations and modern languages","France","1","4",NA,"155.245.28.9","cl-3",NA
6,33,7,2,NA,"1996","female","brown","-2","0","0","0","0","2","2","1","0","0",5,"0",-0.660529299965128,5,4.33947070003487,3,3.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,2,11,2.8,16.3,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," Biological Sciences","Other","1","1",NA,"155.245.28.17","cl-11",NA
7,33,7,2,NA,"1993","female","white","-1","0","-1","-1","-2","2","1","1","0","0",4,"0",0.467914349865168,4,4.46791434986517,3,3.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,2,3,3.1,8.6,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," BA ENGLISH LITERATURE","United Kingdom","1","3",NA,"155.245.28.15","cl-9",NA
2,33,7,2,NA,"1994","female","white","-2","-1","0","1","-1","2","1","1","-1","-1",4,"0",-0.459342845389619,4,3.54065715461038,3,3.2,1,4,4,3.9,"prop_3","1","Accepted",NA,NA,NA,5,1,33,12,7,1,10.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," Business Management and Modern Languages","Germany","0","0","Next Negotiation","155.245.28.18","cl-12",NA
3,33,7,2,NA,"1990","female","white","-2","-2","1","2","-2","1","2","2","2","-1",2,"0",-0.203100537089631,2,1.79689946291037,3,3.2,2,1,10,0.9,"prop_3","0","Accepted",NA,NA,NA,1.9,1,33,28,3,4,9.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," LLB LAW","Cyprus","0","0","Next Negotiation","155.245.28.21","cl-15",NA
15,33,7,2,NA,"1996","female","brown","1","-2","0","-1","-2","2","2","0","2","0",7,"-2",-0.276860563550144,7,6.72313943644986,3,3.2,3,5,1.9,5,"prop_3","1","Accepted",NA,NA,NA,5,1,33,28,5,3.1,10.6,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," philosophy","United Kingdom","1","3","Next Negotiation","155.245.28.14","cl-8",NA
9,34,7,3,NA,"1994","male","white","1","-2","2","-1","-2","2","0","1","2","0",5,"0",-0.520540361711755,5,4.47945963828824,1,1.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,18,5.9,1,9.4,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," Computer science","United Kingdom","1","1",NA,"155.245.28.24","cl-18",NA
10,34,7,3,NA,"1994","male","white","-1","-1","1","-1","-1","2","2","1","1","1",6,"0",-0.0845784349367023,6,5.9154215650633,1,1.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,9,4,15.5,NA,NA,"GRIexpt-2015-02-24-140532","GRI",NA,"1","2",NA," BA History","United Kingdom","1","1",NA,"155.245.28.16","cl-10",NA
